country of collection	país de recogida
record of visits and findings	registro de las visitas y observaciones efectuadas
carisoprodol	carisoprodol
droloxifene	droloxifeno
candocuronium iodide	yoduro de candocuronio
delaying the functional decline of the individual	retardando la decadencia del individuo
consolidation	consolidación
carboxylase methylcrotonyl CoA	carboxilasa de metilcrotonil CoA
fenisorex	fenisorex
difemerine	difemerina
matrix	matriz
broxaldine	broxaldina
isoamylose	isoamilosa
pegmusirudin	pegmusirudina
alestramustine	alestramustina
emollient	emoliente
headache tablet	comprimido para el dolor de cabeza
prime plasmid	plásmido|plásmido prima
stomach biopsy	biopsia de estómago
nalmexone	nalmexona
tenonitrozole	tenonitrozol
nursing bottle	biberón
feeding bottle	biberón
cerebroretinal angiomatosis	angiomatosis retino-cerebelosa|enfermedad de Von Hippel-Lindau
von Hippel-Lindau syndrome	angiomatosis retino-cerebelosa|enfermedad de Von Hippel-Lindau
VHL	angiomatosis retino-cerebelosa|enfermedad de Von Hippel-Lindau
von Hippel-Lindau disease	angiomatosis retino-cerebelosa|enfermedad de Von Hippel-Lindau
clotiapine	clotiapina
glibenclamide	glibenclamida
Procatartic cause	Causa procatártica
Likelihood function	Función de verosimilitud
valaciclovir	valaciclovir
indanidine	indanidina
muscle power	fuerza muscular
muscle strength	fuerza muscular
seglitide	seglitida
mepiroxol	mepiroxol
thoracic cavity	cavidad torácica
chest cavity	cavidad torácica
UNCAN.eu	Iniciativa Europea para Comprender el Cáncer
European Initiative to Understand Cancer	Iniciativa Europea para Comprender el Cáncer
static effort	esfuerzo estático|trabajo estático
static work	esfuerzo estático|trabajo estático
prampine	prampina
codon bias	codón de elección
ADI	IDA|ingesta diaria admisible|ingestión diaria admisible
acceptable daily intake	IDA|ingesta diaria admisible|ingestión diaria admisible
chordal process	prolongación notocordal|prolongación cefálica
chronic intoxication	intoxicacion cronica
biological messenger	mensajero biológico
spongiosum carcinoma	cáncer medular|cáncer celular|carcinoma esponjoso|carcinoma medular|cáncer encefaloideo
medullary cancer	cáncer medular|cáncer celular|carcinoma esponjoso|carcinoma medular|cáncer encefaloideo
encephaloid cancer	cáncer medular|cáncer celular|carcinoma esponjoso|carcinoma medular|cáncer encefaloideo
cellular cancer	cáncer medular|cáncer celular|carcinoma esponjoso|carcinoma medular|cáncer encefaloideo
medullary carcinoma	cáncer medular|cáncer celular|carcinoma esponjoso|carcinoma medular|cáncer encefaloideo
benzquercin	benzquercina
chlornaphazine	clornafazina
doxenitoin	doxenitoína
reference marker	marcador de referencia
substance causing low fertility	sustancia que reduce la fertilidad
fialuridine	fialuridina
podophyllum	manzana de mayo|podófilo en escudo|podófilo|podophyllum pelatum
anti-influenza vaccine	vacuna antigripal
flu vaccine	vacuna antigripal
influenza vaccine	vacuna antigripal
botiacrine	botiacrina
International Conference of Drug Regulatory Authorities in Bahrain	Conferencia Internacional de Autoridades reguladoras en materia de medicamentos en Bahrain
sinitrodil	sinitrodil
morphinomania	morfinomania
supporting 3T3 cell	célula 3T3 de apoyo
colony stimulating factor	FEC|FECC|factor estimulante de colonias
CSF	FEC|FECC|factor estimulante de colonias
pyrazinamide	pirazinamida
dacryocystography	dacriocistografía
laboratory maze learning	aprendizaje en laberinto de laboratorio
retinitis	retinitis
compulsory continuation of the pregnancy	compulsión a la maternidad
chemical balance study	estudio sobre el equilibrio químico
benorterone	benorterona
women's milk	leche materna
mother's milk	leche materna
human milk	leche materna
treosulfan	treosulfano
immunocyte	glóbulo blanco|leucocito|corpúsculo blanco
white corpuscle	glóbulo blanco|leucocito|corpúsculo blanco
leukocyte	glóbulo blanco|leucocito|corpúsculo blanco
white blood cell	glóbulo blanco|leucocito|corpúsculo blanco
immune cell	glóbulo blanco|leucocito|corpúsculo blanco
cefpirome	cefpiroma
survivorship study	Estudio de supervivencia
adelmidrol	adelmidrol
zoloperone	zoloperona
noscapine	noscapina
odapipam	odapipam
subdural empyema	empiema subdural
standing pouch	petaca de base estable
stand-up pouch	petaca de base estable
oxyphenisatine	oxifenisatina
reduction division	división reductora|división heterotípica
reductional division	división reductora|división heterotípica
heterotypic division	división reductora|división heterotípica
linarotene	linaroteno
clorprenaline	clorprenalina
clinical signs of malnutrition	signos clínicos de malnutrición
extracorporeal chemotherapy	quimioterapia fuera del cuerpo
trophic	trófico
urethral bulb	bulbo uretral
penile bulb	bulbo uretral
bulb of penis	bulbo uretral
umespirone	umespirona
bone marrow	médula ósea
Statistical model	Modelo estadístico
fertility drug	fármaco para favorecer la fecundidad
acefylline piperazine	acefilina piperazina
clomacran	clomacrán
pifexole	pifexol
allergology	alergología
approved cold store	almacén frigorífico autorizado
disorder	trastorno
B cell response	respuesta mediada por anticuerpos|respuesta humoral|respuesta inmunitaria humoral
humoral response	respuesta mediada por anticuerpos|respuesta humoral|respuesta inmunitaria humoral
antibody response	respuesta mediada por anticuerpos|respuesta humoral|respuesta inmunitaria humoral
character	carácter
characteristic trait	carácter
metaplasia	metaplasia
Mammalian Bone Marrow Chromosome Aberration Test	ensayo de aberraciones cromosómicas en médula ósea de mamíferos
salverine	salverina
regurgitation	regurgitación
metacarpophalangeal joints	articulaciones metacarpofalángicas
MCPJ	articulaciones metacarpofalángicas
gene suicide technique	técnica del gen suicida
demyelinating disease	enfermedad desmielinizante
demyelinisating disease	enfermedad desmielinizante
demyelinizating disease	enfermedad desmielinizante
foetal blood	sangre fetal
quality objectives	objetivos de calidad
urothelial cell	célula uretelial
substances generally recognised as safe	sustancias generalmente consideradas inocuas
patient's room	habitación de los enfermos
ronipamil	ronipamilo
co-assessor	coevaluador
tucaresol	tucaresol
Duplay's operation	operación de Duplay
Duplay's method	operación de Duplay
excess rate among exposed	Exceso de riesgo entre los expuestos
Random allocation	Asignación aleatoria
missense mutation	mutación sin sentido invertida
mitoflaxone	mitoflaxona
rare disease	enfermedad rara|enfermedad poco frecuente
trimethylphloroglucinol	trimetilfloroglucinol
troxipide	troxipida
resorantel	resorantel
Workmen's Compensation (Occupational Diseases) Convention (Revised), 1934	Convenio relativo a la indemnización por enfermedades profesionales|Convenio sobre las enfermedades profesionales (revisado), 1934
Convention concerning Workmen's Compensation for Occupational Diseases (Revised)	Convenio relativo a la indemnización por enfermedades profesionales|Convenio sobre las enfermedades profesionales (revisado), 1934
tuberculous cavity	caverna tuberculosa
piconol	piconol
didaskaleinophobia	didascalinofobia|fobia escolar
biomedical team	equipo biomédico
somagrebove	somagrebovo
implantation	implantación
zinc acetate	acetato de zinc
repromicin	repromicina
acute overdosage	sobredosis aguda
acute overdose	sobredosis aguda
aminoacidopathy in the neonatal period	aminoacidopatía neonatal
hard data	datos sólidos
feniodium chloride	cloruro de feniodio
psychiatric units in a general hospitals	servicios psiquiatricos de los hospitales generales
psychiatric wards in general hospitals	servicios psiquiatricos de los hospitales generales
measure of dispersion	medida de dispersión|parámetro de dispersión
benchmark	cota
birth weight	peso al nacer
gerontophobia	gerontofobia
chlorquinaldol	clorquinaldol
bindarit	bindarit
subiculum	subículo
almasilate	almasilato
thanatophoric dysplasia	displasia tanatofórica|enanismo tanatofórico
gene interaction	interacción génica
eberconazole	eberconazol
iocanlidic acid (123 I)	ácido iocanlídico (123 I)
ataxia	ataxia
P-methylthioamphetamine	4-MTA|P-metiltioanfetimina|4-metiltioanfetamina
4- methylthioamphetamine	4-MTA|P-metiltioanfetimina|4-metiltioanfetamina
4-methylthio-amphetamine	4-MTA|P-metiltioanfetimina|4-metiltioanfetamina
flatliners	4-MTA|P-metiltioanfetimina|4-metiltioanfetamina
4-MTA	4-MTA|P-metiltioanfetimina|4-metiltioanfetamina
MK	4-MTA|P-metiltioanfetimina|4-metiltioanfetamina
S-5	4-MTA|P-metiltioanfetimina|4-metiltioanfetamina
tetracaine	tetracaina|tetracaína
flufenisal	flufenisal
haemorrhagic infarction	infarto hemorrágico
haemorrhagic infarct	infarto hemorrágico
hemorrhagic infarction	infarto hemorrágico
hemorrhagic infarct	infarto hemorrágico
coding sequence for the protein	secuencia del código de la proteína
pachytene stage	paquiteno
toxicological	toxicológico
clobenztropine	clobenzotropina
anal phase	fase anal
tertiary care	asistencia médica terciaria|asistencia terciaria
tertiary health care	asistencia médica terciaria|asistencia terciaria
giractide	giractida
older infants and young children	lactantes de seis a doce meses y niños de corta edad
clentiazem	clentiazem
compulsory licensing	concesión de una licencia obligatoria
Chaput's method	operación de Chaput
ciclafrine	ciclafrina
cerebellar cortex	corteza cerebelosa
naftazone	naftazona
mitocarcin	mitocarcina
weight curve	curva ponderal
triflusal	triflusal
Runaway-Replication Plasmid Technology	replicación termodependiente de los plásmidos
RAPT	replicación termodependiente de los plásmidos
pharmaceutical test	prueba farmacéutica
naked DNA	ADN desnudo
nepafenac	nepafenaco
acute oral toxicity	toxicidad oral aguda
defective	defectivo
cardiovascular imaging	imágenes cardiovasculares
fenocinol	fenocinol
blood platelet	plaqueta|trombocito
platelet	plaqueta|trombocito
thrombocyte	plaqueta|trombocito
endopolyploidy	endopoliploidía
etofamide	etofamida
interferon alfa	interferón alfa
alpha interferon	interferón alfa
likelihood-ratio test	prueba de la razón de la verosimilitud
likelihood ratio test	prueba de la razón de la verosimilitud
basophilic granulocyte	basófilo
basophilic leukocyte	basófilo
basophil	basófilo
basophil leucocyte	basófilo
levemopamil	levemopamilo
nutrition claim	declaraciones nutricionales
acetaminosalol	acetaminosalol
levofenfluramine	levofenfluramina
LAF	factor activador de linfocitos
lymphocyte-activating factor	factor activador de linfocitos
doconexent	doconexento
tioxamast	tioxamast
flualamide	flualamida
penicillinase	penicilinasa
carbimazole	carbimazol
peratizole	peratizol
indwelling catheter	catéter permanente|sonda permanente
site within cell	lugar del interior celular
fluparoxan	fluparoxán
sulbenicillin	sulbenicilina
floredil	floredil
telmesteine	telmesteína
choleretic	colerético
choleretic agent	colerético
blood-group identification card	tarjeta de identificación de grupo sanguíneo
Evans' postulates	Postulados de Evans
efrotomycin	efrotomicina
quality management	gestión de la calidad
verilopam	verilopam
arsenical carcinoma	cáncer arsenical
arsenic-induced skin cancer	cáncer arsenical
stage I Hodgkin's disease	estadio I de la enfermedad de Hodgkin
cefedrolor	cefedrolor
ecipramidil	ecipramidil
apnoea	apnea
spiperone	espiperona
Sector for Documentation and Archives	Sector de documentación y archivos
COMAC-BME	Comité de Acción Concertada-Ingeniería Biomédica
Concerted Action Committee-Biomedical Engineering	Comité de Acción Concertada-Ingeniería Biomédica
leflunomide	leflunomida
proprioceptive feedback	información táctil
pathologist	patólogo
mannomustine	manomustina
aneroid sphygmomanometer	tensiómetro aneroide
pharmacovigilance and maintenance activity	actividad de farmacovigilancia y mantenimiento
trimipramine	trimipramina
malabsorption	malabsorción
inhalation equipment designed to sustain a dynamic air flow	dispositivo de inhalación capaz de mantener un flujo de aire continuo
lyssavirus	lyssavirus
Shaver's disease	enfermedad de Shaver|silicoaluminosis
ethambutol	etambutol
paired serum samples	sueros emparejados|sueros apareados
paired sera	sueros emparejados|sueros apareados
rigor	tiriton|escalofrio|tiritera
shivering	tiriton|escalofrio|tiritera
fiacitabine	fiacitabina
therapeutic community	colectivo terapeutico
nasal speculum	espéculo nasal|rinoscopio|concoscopio
rhinoscope	espéculo nasal|rinoscopio|concoscopio
conchoscope	espéculo nasal|rinoscopio|concoscopio
Warthin's tumor	adenocistoma linfomatoso papilar|tumor de Warthin
nestifylline	nestifilina
pirolate	pirolato
incisor teeth	dientes incisivos|incisivos
peliomycin	peliomicina
silidianin	silidianina
megalosaccharide	megalosacárido
cross-hypersensitivity	hipersensibilidad cruzada
building kit	modelo de edificación autoconstruible
buildings	construcciones
iron-binding phenolic compound	compuesto fenólico de enlace del hierro
milenperone	milenperona
fludazonium chloride	cloruro de fludazonio
inferior vesical artery	arteria vesical inferior
tiprostanide	tiprostanida
camonagrel	camonagrel
tungsten pneumoconiosis	neumoconiosis por tungsteno
costal	costal
bacteriological and fungal analysis of skin	examen citobacteriológico y fúngico de la piel
eclanamine	eclanamina
butaverine	butaverina
neptamustine	neptamustina
semustine	semustina
retrieval	recuperación de la información almacenada
Hepatitis C virus	virus de la hepatitis C
quadrosilan	quadrosilan
tameticillin	tameticilina
adiphenine	adifenina
auxiliary health occupation	profesión sanitaria de carácter auxiliar
perphenazine	perfenazina
tolpronine	tolpronina
representative fraction	escala numérica
exemestane	exemestano
arranged chromosome	cromosoma con reordenaciones de su estructura
cancer center	hospital oncológico
Encounter	Encuentro
buterizine	buterizina
CRI	insuficiencia respiratoria crónica|IRC
chronic respiratory insufficiency	insuficiencia respiratoria crónica|IRC
Machupo virus	virus Machupo
erythromycin acistrate	acistrato de eritromicina
arpromidine	arpromidina
maridomycin	maridomicina
siratiazem	siratiazem
unilateral megalencephaly	hemimegaencefalia
hemimegalencephaly	hemimegaencefalia
cyheptamide	ciheptamida
fludarabine	fludarabina
reticular formation	sistema reticular
kinetics of metabolism	cinética del metabolismo
initiation	iniciación
core protein	proteina del nucleo
lorapride	loraprida
sickle-shaped red corpuscle	hematíe falciforme|eritrocito falciforme
vaginal	vaginal
erythocyte anti-serum	antisuero eritrocitario
benzethonium chloride	cloruro de bencetonio
melarsomine	melarsomina
occupational acro-osteolysis	acroosteolisis profesional
saperconazole	saperconazol
uredepa	uredepa
nimetazepam	nimetazepam
plasma cortisol after stimulation	nivel de hidrocortisona en plasma tras estimulación
tianafac	tianafaco
dipiproverine	dipiproverina
output unit	neurona de salida|unidad de salida
output neuron	neurona de salida|unidad de salida
iotrolan	iotrolán
anti-abortion laws	legislación antiaborto
disulfiram	disulfiram
tissue layer	lámina de tejido
psycho-social disorder	trastorno psicológico
trace of reactivity	vestigio de reactividad
mutation-selection equilibrium	equilibrio mutación-selección
occiput	occipucio
disturbance in thermoregulation	anomalía de la termorregulación
fiddler's neck	cuello de violinista
fuzlocillin	fuslocilina
sedimentation velocity	VS|velocidad de sedimentación
sed rate	VS|velocidad de sedimentación
sedimentation rate	VS|velocidad de sedimentación
erythrocyte sedimentation rate	VS|velocidad de sedimentación
ESR	VS|velocidad de sedimentación
pyridostigmine bromide	bromuro de piridostigmina
prorenoate potassium	prorenoato potásico
instrumental error	Error instrumental
mucocutaneous lesion	lesión mucocutánea
stability study	estudio de estabilidad
stability testing	estudio de estabilidad
facial muscles	músculos faciales
mannomustine	manomustina
toxicogenomics	toxicogenómica
sulbenicillin	sulbenicilina
population-based screening programme	cribado masivo|cribado de población
mass testing	cribado masivo|cribado de población
population screening	cribado masivo|cribado de población
population testing	cribado masivo|cribado de población
population-wide testing	cribado masivo|cribado de población
population-based screening	cribado masivo|cribado de población
mass screening	cribado masivo|cribado de población
systematic population-based programme	cribado masivo|cribado de población
immuno-adesine	inmunoadesina
infusion	perfusión
soquinolol	soquinolol
ribotype	ribotipo
anti-AB antiserum	antisuero anti-AB
record of the neural activity	registro de la actividad neural
Crafoord's operation	técnica de Crafoord
BOTOX	toxina botulínica
botulinum toxin type A	toxina botulínica
botulinum toxin	toxina botulínica
BK virus	virus BK
disease outbreak	brote infeccioso|brote epidémico
outbreak	brote infeccioso|brote epidémico
outbreak of a disease	brote infeccioso|brote epidémico
isoxepac	isoxepaco
large intestine	intestino grueso
integrated genome database	banco de dados integrado sobre el genoma
authorization for pharmaceutical products	título farmacéutico
pathological DNA causing a disease	DNA patológico causante de enfermedad
needle forceps	pinza porta-aguja
clinical epidemiologist	epidemiólogo clínico
safironil	safironilo
xenytropium bromide	bromuro de xenitropio
bronopol	bronopol
questions and answers on refusal	Preguntas y respuestas sobre la denegación
Q&amp;A on refusal	Preguntas y respuestas sobre la denegación
adefovir	adefovir
p53 protein	proteína p53
primary bile acid	ácido biliar primario
blood-contacting surface	superficie de contacto con la sangre
endorphin	endorfina
cutaneous lymphoma	linfoma de Lutzner|linfoma de células cerebroides
tuberculin tests	test tuberculínicos|pruebas tuberculínicas
oxacillin	oxacilina
asbestos body	corpúsculo del amianto
meat health marking	marcado de inspección veterinaria de las carnes
Paradigm	Paradigma
specially marked chromosome	cromosoma marcado especialmente
fertirelin	fertirelina
hidrosis	hidrosis
fluazacort	fluazacort
pharmacovigilance system	sistema de farmacovigilancia
central cord syndrome	síndrome centromedular
cerebral hemisphere	hemisferio cerebral
ebselen	ebseleno
lometraline	lometralina
fluphenazine	flufenazina
racepinefrine	racepinefrina
erbumine	erbumina
ACT-A	Acelerador del acceso a las herramientas contra la COVID-19
ACT Accelerator	Acelerador del acceso a las herramientas contra la COVID-19
Access to COVID-19 Tools Accelerator	Acelerador del acceso a las herramientas contra la COVID-19
lintitript	lintitript
nifurpirinol	nifurpirinol
joint SoHO preparation assessment	evaluación conjunta de un preparado de SoHO
isobromindione	isobromindiona
epirizole	epirizol
roxatidine	roxatidina
tosylchloramide sodium	tosilcloramida sódica
methylthiouracil	metiltiouracilo
orthopaedic surgery	ortopedia
orthopedia	ortopedia
cetirizine	cetirizina
annual integrated dose of whole-body radiation	dosis anual integrada de la radiación en todo el cuerpo
omoconazole	omoconazol
pytamine	pitamina
certified seed of the first generation	semillas certificadas de la primera multiplicación
altretamine	altretamina
dinazafone	dinazafona
spiclomazine	espiclomazina
PAPNET system	sistema PAPNET
physics of self-organization	física de la autoorganización
orthosis	órtesis|ortesis
mosapride	mosaprida
human immunodeficiency virus type 2	virus de la inmunodeficiencia humana del tipo-2|VIH-2,VAL-2,DF: mac en SIVmac son subíndices
HIV-2	virus de la inmunodeficiencia humana del tipo-2|VIH-2,VAL-2,DF: mac en SIVmac son subíndices
cancer register	registro de cáncer
alovudine	alovudina
trazium esilate	esilato de trazio
factor XI	factor XI
cinepazic acid	ácido cinepázico
clodacaine	clodacaína
emedastine	emedastina
mercurophylline	mercurofilina
gedocarnil	gedocarnilo
thiacetarsamide sodium	tiacetarsamida sódica
Girdlestone's operation	resección tipo Girdlestone
desomorphine	desomorfina
drunkenness	borrachera
amikacin	amikacina
defibrotide	defibrotida
stomatologist	estomatólogo
dentist	estomatólogo
controlled area ventilation system	sistema de ventilación de la zona controlada
LOH	pérdida de heterocigosidad|pérdida de heterocigosis
loss of heterozygosity	pérdida de heterocigosidad|pérdida de heterocigosis
hysteroscopy	histeroscopia
sarafloxacin	sarafloxacina
medical emergency service	servicio médico de urgencia
norcodeine	norcodeína
instrumentation	instrumentación
mecetronium etilsulfate	etilsulfato de mecetronio
cerivastatin	cerivastatina
PVP	cementación vertebral
percutaneous vertebroplasty	cementación vertebral
facet	faceta ósea
ramatroban	ramatrobán
ganciclovir	ganciclovir
Experimental epidemiology	Epidemiología experimental
primary resistance	resistencia primaria
primary drug resistance	resistencia primaria
trasmitted drug resistance	resistencia primaria
hydroxytoluic acid	ácido hidroxitoluico
Putti operation	operación de Putti
obstetrical	obstétrica
obstetrics	obstétrica
corona glandis	corona del glande
alifedrine	alifedrina
Jain vegetarianism	vegetarianismo jaina|vegetarianismo jainista
smear-preparation	frotis
local dose	dosis local
GVHD	enfermedad de injerto contra huésped
graft-versus-host disease	enfermedad de injerto contra huésped
acute kidney failure	insuficiencia renal aguda
acute renal failure	insuficiencia renal aguda
nimorazole	nimorazol
tilbroquinol	tilbroquinol
soporific	somnífero
iophenoic acid	ácido iofenoico
ulcer recurrence risk	riesgo de que reaparezca la úlcera
Net migration rate	Tasa neta de migración
haematological	hematológico
hematological	hematológico
fludorex	fludorex
inocoterone	inocoterona
eclanamine	eclanamina
stenothermous	estenotérmico
stenothermal	estenotérmico
stenothermic	estenotérmico
endocrine disrupting property for human health	propiedad de alteración endocrina para la salud humana
sumarotene	sumaroteno
antimicrobial susceptibility testing	antibiograma
antibiogram	antibiograma
antimicrobial sensitivity testing	antibiograma
place of injection	lugar de la inyeccion
nipple shield	pezonera|escudo para el pezón
hollow-fibre membrane cartridge	cartucho de fibras huecas
hepatic amebic abscess	absceso amebiano hepático
amebic abscess	absceso amebiano hepático
cognitive motivation	motivación cognitiva
acrocyanosis	acrocianosis
cefatrizine	cefatrizina
benoxafos	benoxafós
paraglottic space	espacio paralaríngeo|espacio paraglótico
kanamycin	kanamicina
age of recognition	edad de fijación de la mirada
vesicoureteral reflux	reflujo vesicoureteral|RV
Fe59 study	prueba del hierro 59
alprenolol	alprenolol
contraceptive vaccine	vacuna anticonceptiva
limit of quantification	límite de cuantificación
LOQ	límite de cuantificación
self-replicating	autorreplicativo
teopranitol	teopranitol
phasmophobia	fasmofobia
self-medication	automedicacion
sodium iotalamate (125 I)	iotalamato sódico (125 I)
psychopharmacon	psicofarmacos
technetium (99m Tc) apcitide	tecnecio (99m Tc) apcitida
karyotype stability	estabilidad del cariotipo
benzathine benzylpenicillin	benzatina bencilpenicilina
contagion	contagio
azalomycin	azalomicina
combined chronic toxicity carcinogenicity test	ensayo combinado de toxicidad crónica y carcinogénesis
combined chronic toxicity/carcinogenicity test	ensayo combinado de toxicidad crónica y carcinogénesis
benzaprinoxide	benzaprinóxido
mazokalim	mazokalim
mindodilol	mindodilol
gustometry	saporimetría|gustometría
neurological assessment	evaluación neurológica
object concept	permanencia del objeto
object permanence	permanencia del objeto
casual contact with HIV-infected people	relación fugaz con personas infectadas por el HIV
psychic and motor functions	funciones psicomotoras
INA-deleted mutant	bacteria antiescarcha
INA-bacteria	bacteria antiescarcha
ice-minus bacteria	bacteria antiescarcha
Measure of association	Medida de asociación
specific locus test	ensayo del locus específico
zimeldine	zimeldina
colextran	colextrán
coagulation by electromagnetic wave	coagulación por onda electromagnética
icopezil	icopezilo
bromazine	bromazina
adosopine	adosopina
venereal lymphogranuloma	enfermedad de Nicolas-Favre|linfogranulomatosis venérea|linfogranulomatosis de Nicolas-Favre|linfogranuloma inguinal|linfopatía venérea|LGV|linfogranuloma venéreo|bubón climático
lymphogranuloma venereum	enfermedad de Nicolas-Favre|linfogranulomatosis venérea|linfogranulomatosis de Nicolas-Favre|linfogranuloma inguinal|linfopatía venérea|LGV|linfogranuloma venéreo|bubón climático
Nicolas-Favre disease	enfermedad de Nicolas-Favre|linfogranulomatosis venérea|linfogranulomatosis de Nicolas-Favre|linfogranuloma inguinal|linfopatía venérea|LGV|linfogranuloma venéreo|bubón climático
Nicolas-Durand-Favre disease	enfermedad de Nicolas-Favre|linfogranulomatosis venérea|linfogranulomatosis de Nicolas-Favre|linfogranuloma inguinal|linfopatía venérea|LGV|linfogranuloma venéreo|bubón climático
lymphopathia venerea	enfermedad de Nicolas-Favre|linfogranulomatosis venérea|linfogranulomatosis de Nicolas-Favre|linfogranuloma inguinal|linfopatía venérea|LGV|linfogranuloma venéreo|bubón climático
climatic bubo	enfermedad de Nicolas-Favre|linfogranulomatosis venérea|linfogranulomatosis de Nicolas-Favre|linfogranuloma inguinal|linfopatía venérea|LGV|linfogranuloma venéreo|bubón climático
tropical bubo	enfermedad de Nicolas-Favre|linfogranulomatosis venérea|linfogranulomatosis de Nicolas-Favre|linfogranuloma inguinal|linfopatía venérea|LGV|linfogranuloma venéreo|bubón climático
recipient cell	célula receptora
dicoumarol	dicumarol
excessive gastric acid secretion	acidez gástrica
proxazole	proxazol
average life expectancy	esperanza media de vida
karyotype 47, XXX	síndrome triple X
47,XXX	síndrome triple X
triple X syndrome	síndrome triple X
triplo X syndrome	síndrome triple X
XXX syndrome	síndrome triple X
trisomy X	síndrome triple X
residual nasal fistula	fístula dérmica nasal
mequidox	mequidox
pneumoconiosis	neumoconiosis
amoxecaine	amoxecaína
B-cell chronic lymphocytic leukaemia	leucemia linfática crónica de celularidad B
B-CLL	leucemia linfática crónica de celularidad B
domiphen bromide	bromuro de domifeno
lay person	profano|usuario lego
lay user	profano|usuario lego
symptom	síntoma
maturation	maduración
non-corrected transposition of great vessels	transposición de las grandes arterias
gram-negative septicemia	sepsis septicemia por gram-negativos|septicemia por gram-negativos
gram-negative septicaemia	sepsis septicemia por gram-negativos|septicemia por gram-negativos
benaxibine	benaxibina
bidisomide	bidisomida
mefeclorazine	mefeclorazina
intra-articular fracture	fractura intraarticular
plasmid segregation	segregación de plásmidos
rapid DNA sequencing system	secuenciador rápido de ADN
tozalinone	tozalinona
terdecamycin	terdecamicina
betaine	betaina
opioid	analgésico opioide|narcótico|analgésico opiáceo|morfínico|opiáceo|opioide|analgésico narcótico
opioid analgesic	analgésico opioide|narcótico|analgésico opiáceo|morfínico|opiáceo|opioide|analgésico narcótico
opioid analgesic drug	analgésico opioide|narcótico|analgésico opiáceo|morfínico|opiáceo|opioide|analgésico narcótico
opioid drug	analgésico opioide|narcótico|analgésico opiáceo|morfínico|opiáceo|opioide|analgésico narcótico
narcotic agent	analgésico opioide|narcótico|analgésico opiáceo|morfínico|opiáceo|opioide|analgésico narcótico
narcotic analgesic drug	analgésico opioide|narcótico|analgésico opiáceo|morfínico|opiáceo|opioide|analgésico narcótico
narcotic analgesic	analgésico opioide|narcótico|analgésico opiáceo|morfínico|opiáceo|opioide|analgésico narcótico
narcotic	analgésico opioide|narcótico|analgésico opiáceo|morfínico|opiáceo|opioide|analgésico narcótico
sundry	otros servicios
venous occlusion	oclusión venosa
Philadelphia chromosome	leucemia mieloide crónica infantil
desmethylmoramide	desmetilmoramida
biapenem	biapenem
pterygoid canal	conducto pterigóideo
Vidian canal	conducto pterigóideo
2-aminoethanol	2-aminoetanol
blue man	hombre azul
vigilance	vigilancia
cartazolate	cartazolato
enramycin	enramicina
zinviroxime	zinviroxima
population	población
haemolytic anaemia secondary to pyruvate kinase deficiency	anemia hemolítica por déficit de piruvatocinasa
hemolytic anemia secondary to pyruvate kinase deficiency	anemia hemolítica por déficit de piruvatocinasa
tulobuterol	tulobuterol
imaging technique	técnicas de diagnóstico médico por imagen|técnica de diagnóstico por la imagen
medical imaging technique	técnicas de diagnóstico médico por imagen|técnica de diagnóstico por la imagen
CRI	rubéola congénita
congenital rubella infection	rubéola congénita
human application	aplicación en el ser humano
vincanol	vincanol
rizatriptan	rizatriptán
loxapine	loxapina
new-born asphyxia	asfixia neonatal|asfixia del recién nacido
asphyxia neonatorum	asfixia neonatal|asfixia del recién nacido
antigen presentation	presentación del antígeno
urinary antiseptics	antisΘpticos urinarios
carcinogenic agent	agente cancerígeno|cancerígeno|carcinógeno
carcinogen	agente cancerígeno|cancerígeno|carcinógeno
Working Party on Public Health	Grupo «Salud Pública»
alfaprostol	alfaprostol
passing of urine	diuresis
diuresis	diuresis
epirizole	epirizol
evaluation	evaluación
anilamate	anilamato
elisartan	elisartán
to standardize	normalizar
VPU gene	gen VPU
breakage	ruptura de cromosomas|ruptura cromosomica
chromosome breakage	ruptura de cromosomas|ruptura cromosomica
itameline	itamelina
fermentation process	fermentación
fermentation	fermentación
Threshold phenomena	Fenómeno del umbral
sulfaethidole	sulfaetidol
oedema	edema
receptor for estrogen	receptor de las hormonas estrógeno
tizolemide	tizolemida
vibromasseur	vibrómetro
rotavirus	rotavirus|Orbivirus
Orbivirus	rotavirus|Orbivirus
buphenine	bufenina
enzymatically active moiety	región enzimáticamente activa|cadena A
A-chain	región enzimáticamente activa|cadena A
Particularisation	Particularización
delprostenate	delprostenato
delta chain	cadena delta
artificial membrane	membrana artificial
benfurodil hemisuccinate	hemisuccinato de benfurodil
rhabdophobia	rabdofobia
ofloxacin	ofloxacino
rectangular keyed filling system	sistema de llenado con forma de clavija rectangular
behavioural risk factor	factor de riesgo conductual|factor de riesgo por comportamiento
altizide	altizida
litracen	litraceno
cyclazodone	ciclazodona
bamaluzole	bamaluzol
i-SPOC system	red de puntos de contacto únicos de la industria
industry single point of contact system	red de puntos de contacto únicos de la industria
split-thickness graft	injerto dérmico-epidérmico
pipoxolan	pipoxolán
metanixin	metanixino
chromophoric adenoma	adenoma cromófobo
quantitative genetics	genética cuantitativa
dAMP	desoxiadenosina-5'-monofostato
deoxyadenosine-5'-monophosphate	desoxiadenosina-5'-monofostato
2'-deoxyadenosine 5'-monophosphate	desoxiadenosina-5'-monofostato
