Indian star tortoise	Geochelone elegans|țestoasă stelată indiană
causal relationship	relație cauzală|cauzalitate
causality	relație cauzală|cauzalitate
mitogen	mitogen
biotin	biotină|vitamina B7|vitamina H
vitamin H	biotină|vitamina B7|vitamina H
vitamin B7	biotină|vitamina B7|vitamina H
inpatient	pacient internat
equivalence margin	limită de echivalență
equivalence limit	limită de echivalență
Development Safety Update Report	raport de dezvoltare actualizat privind siguranța
DSUR	raport de dezvoltare actualizat privind siguranța
germinal tissue	țesut germinal
immunopathology	imunopatologie
imported case	caz de import
Photo-Irritation-Factor	factor de fotoiritare
photo-irritation factor	factor de fotoiritare
PIF	factor de fotoiritare
phytopharmaceuticals	produse fitofarmaceutice
targeted screening	screening țintit
hair follicle	folicul pilos
propan-2-yl (2<i>E</i>,4<i>E</i>)-11-methoxy-3,7,11-trimethyldodeca-2,4-dienoate	s-metopren
methoprene	s-metopren
telmesteine	telmesteină
assisted human reproduction	reproducere umană asistată
assisted fertilisation	reproducere umană asistată
arterial oxygen saturation	saturaţie în oxigen a sângelui arterial
thirst strike	grevă a setei
anti-tampering device	dispozitiv de protecție împotriva modificărilor ilicite
concrete	concret|esență concretă|ulei esențial concret
disperse	a dispersa
zoonotic <i>Salmonella</i>	salmonelă zoonotică
zoonotic <i>Salmonella</i> spp.	salmonelă zoonotică
zoonotic <i>Salmonella</i> species	salmonelă zoonotică
maximum tar yield	conținut maxim de gudron
Panel on food additives, flavourings, processing aids and materials in contact with food	Grupul pentru aditivi alimentari, arome, adjuvanți tehnologici și materiale în contact cu produsele alimentare
AFC	Grupul pentru aditivi alimentari, arome, adjuvanți tehnologici și materiale în contact cu produsele alimentare
Scientific Panel on food additives, flavourings, processing aids and materials in contact with food	Grupul pentru aditivi alimentari, arome, adjuvanți tehnologici și materiale în contact cu produsele alimentare
acute interstitial pneumonia	pneumonie acută interstițială
essential oil	ulei eteric|ulei esențial
bronchus	bronhie
controlled access area	zonă controlată
controlled area	zonă controlată
sedative	sedativ
malformation	malformație
parasympathetic nervous system	sistem nervos parasimpatic|parasimpatic
excess toxicity	toxicitate excesivă
assisted reproductive techniques	tehnologia de reproducere asistată
ART	tehnologia de reproducere asistată
assisted reproductive technology	tehnologia de reproducere asistată
assisted reproduction technology	tehnologia de reproducere asistată
E599	perlită
pearlstone	perlită
perlite	perlită
tissue engineered product	produs obținut prin inginerie tisulară
dose metric	unitate de măsură a dozei
pilot study	studiu pilot
post-opinion phase	faza ulterioară formulării avizului
suspected incident	incident suspectat
EU OSH Strategic Framework 2014-2020	cadru strategic al UE privind sănătatea și siguranța la locul de muncă 2014-2020
EU Occupational Safety and Health Strategic Framework 2014-2020	cadru strategic al UE privind sănătatea și siguranța la locul de muncă 2014-2020
EU Strategic Framework on Health and Safety at Work 2014-2020	cadru strategic al UE privind sănătatea și siguranța la locul de muncă 2014-2020
moxifloxacin	moxifloxacină
isolation	izolare
health crisis	criză sanitară
toxic disease	boală toxică
diabetes	diabet
diabetes mellitus	diabet
tiamulin	tiamulin
rapid test	test rapid|test rapid pentru diagnosticul unei infecții
RDT	test rapid|test rapid pentru diagnosticul unei infecții
rapid diagnostic test	test rapid|test rapid pentru diagnosticul unei infecții
PCR test	test PCR
European Legal Database on Drugs	ELDD|baza de date legislativă europeană privind drogurile
ELDD	ELDD|baza de date legislativă europeană privind drogurile
CRPC	cancer de prostată rezistent la castrare
castrate-resistant prostate cancer	cancer de prostată rezistent la castrare
castration-resistant prostate cancer	cancer de prostată rezistent la castrare
ophthalmological antiinfective	antiinfecțios de uz oftalmologic
counterfeit medicinal product	medicament contrafăcut
counterfeit medicine	medicament contrafăcut
cytokine storm syndrome	furtună de citokine|sindromul de eliberare excesivă de citokine
CSS	furtună de citokine|sindromul de eliberare excesivă de citokine
sodium salt of polyether monocarboxylic acid	sare sodică a polieterului acidului monocarboxilic
crushing	uruire|mărunțire|zdrobire
acute reference dose	doză acută de referință|DAR
ARfD	doză acută de referință|DAR
maternity package	alocație pentru maternitate
embryotoxicity	embriotoxicitate
immunocyte	leucocit|celulă imunocompetentă|imunocit|globulă albă
white corpuscle	leucocit|celulă imunocompetentă|imunocit|globulă albă
leukocyte	leucocit|celulă imunocompetentă|imunocit|globulă albă
white blood cell	leucocit|celulă imunocompetentă|imunocit|globulă albă
immune cell	leucocit|celulă imunocompetentă|imunocit|globulă albă
empyema	empiem
pyothorax	empiem
thoracic empyema	empiem
gene-for-gene relationship	relație genă pentru genă
exceptional circumstances	circumstanțe excepționale
dPLF	formular electronic de localizare a pasagerilor|PLF electronic
digital Passenger Locator Form	formular electronic de localizare a pasagerilor|PLF electronic
relief flight	zbor în scopuri umanitare și de ajutorare
ACh	acetilcolină|ACh
acetylcholine	acetilcolină|ACh
VMP	medicament de uz veterinar|produs medicinal veterinar
veterinary medicinal product	medicament de uz veterinar|produs medicinal veterinar
veterinary medicine	medicament de uz veterinar|produs medicinal veterinar
veterinary drug	medicament de uz veterinar|produs medicinal veterinar
toxicokinetic study	studiu toxicocinetic
opisthencephalon	cerebel|opistencefal
cerebellum	cerebel|opistencefal
self-fertilisation	autofecundare
building-related illness	sindromul clădirii insalubre
BRI	sindromul clădirii insalubre
community immunity	imunitate colectivă
herd immunity	imunitate colectivă
laboratory biocontainment	izolare biologică
biocontainment	izolare biologică
biological containment	izolare biologică
quality review of documents	RCD|revizuirea calității documentelor
QRD	RCD|revizuirea calității documentelor
FRAXA syndrome	sindromul X fragil
fragile x chromosome syndrome	sindromul X fragil
Martin-Bell syndrome	sindromul X fragil
fragile X syndrome	sindromul X fragil
FXS	sindromul X fragil
FRAX	sindromul X fragil
Fra-X syndrome	sindromul X fragil
epidemiological forecast	previziune privind evoluția situației epidemiologice|prognoză epidemiologică
interpersonal violence	violență interpersonală
homologous use	utilizare omologă
toxic effect	efect toxic
transformation	transformare genetică|transformare
wild marjoram	măghiran-sălbatic|sovârf
pharmacological class effect	efectele clasei farmacologice
angiotensin-converting enzyme 2	enzima 2 de conversie a angiotensinei|angiotensin-convertaza 2|ACE2
ACE2	enzima 2 de conversie a angiotensinei|angiotensin-convertaza 2|ACE2
Panel on contaminants in the food chain	Grupul științific pentru contaminanții din lanțul alimentar|CONTAM|Grupul pentru contaminanții din lanțul alimentar
CONTAM	Grupul științific pentru contaminanții din lanțul alimentar|CONTAM|Grupul pentru contaminanții din lanțul alimentar
Scientific Panel on contaminants in the food chain	Grupul științific pentru contaminanții din lanțul alimentar|CONTAM|Grupul pentru contaminanții din lanțul alimentar
ecchymosis	echimoză
physical hazard	pericol fizic
fluctuation method	metoda fluctuației|testul fluctuației
fluctuation test	metoda fluctuației|testul fluctuației
bitter aloe	sabur|Aloe ferox|aloe
red aloe	sabur|Aloe ferox|aloe
false positive rate	rată fals pozitivă
in vitro 3T3 NRU phototoxicity test	test de fototoxicitate 3T3 NRU <i>in vitro</i>
endpoint	endpoint
morphine	morfină
super spreader	persoană care prezintă contagiozitate ridicată
dysbiosis	disbioză
reverse-payment agreement	acord de plată pentru a bloca sau a întârzia intrarea pe piață a unui medicament generic
reverse payment settlement	acord de plată pentru a bloca sau a întârzia intrarea pe piață a unui medicament generic
pay-for-delay agreement	acord de plată pentru a bloca sau a întârzia intrarea pe piață a unui medicament generic
reverse payment settlement agreement	acord de plată pentru a bloca sau a întârzia intrarea pe piață a unui medicament generic
reverse payment patent settlement agreement	acord de plată pentru a bloca sau a întârzia intrarea pe piață a unui medicament generic
concomitant treatment	medicație concomitentă
concomitant therapy	medicație concomitentă
concominant medication	medicație concomitentă
sulfaguanidine	sulfaguanidină
actinobacterium	actinobacterie
Southern blue whiting	merlan albastru sudic
R-PAGE	electroforeză a proteinelor în gel de poliacrilamidă în condiţii denaturante
return-polyacrylamide gel electrophoresis	electroforeză a proteinelor în gel de poliacrilamidă în condiţii denaturante
overall migration limit	limită de migrare globală
OML	limită de migrare globală
poison centre notification	notificarea centrelor de informare toxicologică|PCN
PCN	notificarea centrelor de informare toxicologică|PCN
data concerning health	date cu caracter personal privind sănătatea|date privind sănătatea
personal health data	date cu caracter personal privind sănătatea|date privind sănătatea
personal data concerning health	date cu caracter personal privind sănătatea|date privind sănătatea
health data	date cu caracter personal privind sănătatea|date privind sănătatea
Gulper sharks nei	specii de rechini porc-de-mare
Beating Cancer	Lupta împotriva cancerului|Comisia specială pentru lupta împotriva cancerului
Special Committee on Beating Cancer	Lupta împotriva cancerului|Comisia specială pentru lupta împotriva cancerului
inverse agonist	agonist invers
cord blood	sânge din cordonul ombilical
WHO	OMS|Organizația Mondială a Sănătății
World Health Organization	OMS|Organizația Mondială a Sănătății
gynaecological antiinfective	antiinfecțios de uz ginecologic
MAH	titularul autorizației de introducere pe piață
marketing authorisation holder	titularul autorizației de introducere pe piață
self-limiting infection	infecție autolimitantă
ovula	ovul
ovule	ovul
tazarotene	tazaroten
mono-national active substance	substanță activă mononațională
excised skin	piele excizată
suspension method	metoda suspensiei
suspension assay	metoda suspensiei
placental barrier	bariera placentară
foeto-placental barrier	bariera placentară
retrorsine	retrorsină
destructive impulse	impuls distructiv|instinct distructiv
destructive urge	impuls distructiv|instinct distructiv
health claim	mențiune de sănătate
long-patch BER	long-patch BER|reparare prin excizia bazei cu îndepărtarea mai multor nucleotide
LP-BER	long-patch BER|reparare prin excizia bazei cu îndepărtarea mai multor nucleotide
long-patch DNA repair	long-patch BER|reparare prin excizia bazei cu îndepărtarea mai multor nucleotide
long-patch base-excision repair	long-patch BER|reparare prin excizia bazei cu îndepărtarea mai multor nucleotide
longpatch repair	long-patch BER|reparare prin excizia bazei cu îndepărtarea mai multor nucleotide
long-patch repair	long-patch BER|reparare prin excizia bazei cu îndepărtarea mai multor nucleotide
follow-up observation	observație de urmărire ulterioară
reversion test	test de mutație inversă pe bacterii|test de mutație inversă
reverse mutation test using bacteria	test de mutație inversă pe bacterii|test de mutație inversă
reverse mutation test	test de mutație inversă pe bacterii|test de mutație inversă
bacterial reverse mutation test	test de mutație inversă pe bacterii|test de mutație inversă
paediatric cancer	cancer al copilăriei|cancer pediatric
EURL	laborator comunitar de referință|laborator de referință al Uniunii Europene|laborator de referință al UE
European Union reference laboratory	laborator comunitar de referință|laborator de referință al Uniunii Europene|laborator de referință al UE
EU reference laboratory	laborator comunitar de referință|laborator de referință al Uniunii Europene|laborator de referință al UE
CRL	laborator comunitar de referință|laborator de referință al Uniunii Europene|laborator de referință al UE
Community reference laboratory	laborator comunitar de referință|laborator de referință al Uniunii Europene|laborator de referință al UE
hyperplastic change	modificare hiperplastică
HEPA	activitate fizică care întărește sănătatea|activitate fizică benefică pentru sănătate|HEPA
health-enhancing physical activity	activitate fizică care întărește sănătatea|activitate fizică benefică pentru sănătate|HEPA
MSH	melanotropină|MSH|hormon melanocito-stimulant
intermedin	melanotropină|MSH|hormon melanocito-stimulant
melanotropin	melanotropină|MSH|hormon melanocito-stimulant
melanocyte-stimulating hormone	melanotropină|MSH|hormon melanocito-stimulant
representative person	persoană reprezentativă
PHEIC	urgenţă de sănătate publică de importanţă internaţională
public health emergency of international concern	urgenţă de sănătate publică de importanţă internaţională
asthenia	astenie
transmitter substance	neurotransmițător
neurotransmitter	neurotransmițător
serious eye damage	lezarea gravă a ochilor
tarsus	tars
CTS	sindrom de tunel carpian|sindrom de canal carpian
carpal tunnel syndrome	sindrom de tunel carpian|sindrom de canal carpian
smut	tăciune
smut fungus	tăciune
recombinant live vector vaccine	vaccin vectorial recombinant viu
dermal toxicity	toxicitate dermală
single registration number	număr unic de înregistrare|SRN
SRN	număr unic de înregistrare|SRN
mucocutaneous lesion	leziune mucocutanată
preimplantation loss	pierderi preimplantare
method of manufacture	proces de fabricație
manufacturing method	proces de fabricație
manufacturing route	proces de fabricație
manufacturing process	proces de fabricație
Toxic Equivalency Factor	TEF|factor de echivalență toxică
TEF	TEF|factor de echivalență toxică
group-caged by dose animals	animale grupate în cuști în funcție de doză
peak expiratory flow rate	debit expirator de vârf|PEF
PEF	debit expirator de vârf|PEF
PEFR	debit expirator de vârf|PEF
sea squirts	specii de tunicate
sea squirts	specii de tunicate
disinfestation	dezinfestare
manufacturer	producător
returned active substance	substanță activă returnată
secondary syphilis	sifilis secundar
syncytium	sincițiu
symplasm	sincițiu
dilution plating	diluții în plăci
in-house device	dispozitiv pentru autotestare utilizat în cadrul aceleiași unități medicale
red squid	calmar roșu
European flying squid	calmar roșu
flying squid	calmar roșu
vertical transmission	transmitere verticală
viral enteritis of mink	enterita virotică a nurcilor
extension	extindere
paste-like substance	substanță păstoasă
East Atlantic red gurnard	rândunică-de-mare roșie
red gurnard	rândunică-de-mare roșie
detoxified vaccine	vaccin detoxificat
toxoid	vaccin detoxificat
toxoid vaccine	vaccin detoxificat
elimination	eliminare
drug elimination	eliminare
pre-submission	perioada anterioară depunerii cererii
withdrawal Q&amp;A	Întrebări și răspunsuri referitoare la retragerea cererii
epidemic	epidemie
RNA extraction machine time	timp de mașină pentru extracția ARN
lymphadenopathy	limfadenopatie
emergency occupational exposure	expunere profesională de urgență
tylosin	tylosin
sulfacitine	sulfacitină
asbestos	azbest
ex vivo test	test <i>ex vivo</i>
exotoxin	exotoxină
skin fractionation	separare a straturilor pielii
secondary bronchus	bronhie lobară
lobar bronchus	bronhie lobară
intra-lobar bronchus	bronhie lobară
pumpspray	pulverizator cu pompă
pump spray	pulverizator cu pompă
veno-arterial-venous extracorporeal membrane oxygenation	ECMO veno-venos și veno-arterial
VAV ECMO	ECMO veno-venos și veno-arterial
veno-arterial-venous ECMO	ECMO veno-venos și veno-arterial
FDP	procedură cu doză fixă
fixed dose procedure	procedură cu doză fixă
hormonal castration	castrare hormonală
enveloped RNA virus	virus ARN încapsulat
neurotoxic action	efect neurotoxic|acțiune neurotoxică
neurotoxic effect	efect neurotoxic|acțiune neurotoxică
nutrient profile	profil nutrițional
anti-convulsant drug	agent antiepileptic|anticonvulsivant|medicament antiepileptic|antiepileptic
anticonvulsant	agent antiepileptic|anticonvulsivant|medicament antiepileptic|antiepileptic
anti-epileptic drug	agent antiepileptic|anticonvulsivant|medicament antiepileptic|antiepileptic
antiepileptic	agent antiepileptic|anticonvulsivant|medicament antiepileptic|antiepileptic
antiepileptic agent	agent antiepileptic|anticonvulsivant|medicament antiepileptic|antiepileptic
antisense transcript	ARN antisens
asRNA	ARN antisens
<em>cis</em>-encoded sRNA	ARN antisens
antisense RNA	ARN antisens
Old World screwworm	viermele spiralat din Lumea Veche
Old World screw worm	viermele spiralat din Lumea Veche
holding	deținere
prudent antimicrobial use	utilizare prudentă a substanțelor antimicrobiene|utilizare prudentă a agenților antimicrobieni|utilizare prudentă a antimicrobienelor
prudent use of antimicrobial agents	utilizare prudentă a substanțelor antimicrobiene|utilizare prudentă a agenților antimicrobieni|utilizare prudentă a antimicrobienelor
prudent use of antimicrobials	utilizare prudentă a substanțelor antimicrobiene|utilizare prudentă a agenților antimicrobieni|utilizare prudentă a antimicrobienelor
acid/base balance	echilibru acido-bazic
acid-base balance	echilibru acido-bazic
ovarian follicle	folicul ovarian|folicul de Graaf
follicle	folicul ovarian|folicul de Graaf
anti-inflammatory	medicament antiinflamator
anti-inflammatory substance	medicament antiinflamator
anti-inflammatory medicine	medicament antiinflamator
anti-inflammatory drug	medicament antiinflamator
prion	prion
entactogenic effect	efect entactogen
pinna	pavilion|pavilion al urechii
auricle	pavilion|pavilion al urechii
sulfamethizole	sulfametizol
organotypic model	model organotipic
comminuted herbal substance	substanță vegetală triturată
plague	pestă
delayed neurotoxic response	reacție neurotoxică tardivă
total dominant lethal effect	efect total de letalitate dominantă
radiation protection	protecție radiologică|radioprotecție
radiological protection	protecție radiologică|radioprotecție
standing pouch	pungă cu baza plată
stand-up pouch	pungă cu baza plată
childhood autism	autism|autism infantil|sindromul Kanner
Kanner syndrome	autism|autism infantil|sindromul Kanner
infantile autism	autism|autism infantil|sindromul Kanner
clinical aspect	aspect clinic
low-intervention clinical trial	studiu cu intervenție redusă
red blood cell count	număr al celulelor saguine roșii|număr de eritrocite
RBC count	număr al celulelor saguine roșii|număr de eritrocite
erythrocyte count	număr al celulelor saguine roșii|număr de eritrocite
red count	număr al celulelor saguine roșii|număr de eritrocite
total red blood cells	număr al celulelor saguine roșii|număr de eritrocite
elimination of infections	eliminare a infecțiilor
crypt architecture	arhitectura criptelor
orphan medicinal product	medicament orfan
orphan medicine	medicament orfan
orphan drug	medicament orfan
export authorisation mechanism	mecanism de autorizare a exporturilor
export authorisation scheme	mecanism de autorizare a exporturilor
gavage tube	tub gastric|tub de gavaj
stomach tube	tub gastric|tub de gavaj
necrosis	necroză
precursor	precursor
gray	gray
Single Point of Contact network	Rețeaua SPOC|Rețeaua de puncte unice de contact
SPOC network	Rețeaua SPOC|Rețeaua de puncte unice de contact
terdecamycin	terdecamicină
apex	apex
haemopoietic stem cell	celulă stem hematopoietică
HSC	celulă stem hematopoietică
haematopoietic stem cell	celulă stem hematopoietică
urinary tract infection	infecția căilor urinare
UTI	infecția căilor urinare
WHO Strategic Advisory Group of Experts on Immunization	Grupul consultativ strategic de experţi în imunizare|SAGE
Strategic Advisory Group of Experts	Grupul consultativ strategic de experţi în imunizare|SAGE
Strategic Advisory Group of Experts on Immunization	Grupul consultativ strategic de experţi în imunizare|SAGE
SAGE	Grupul consultativ strategic de experţi în imunizare|SAGE
regenerative medicine	medicament regenerativ
cryoprotecting solution	soluție crioprotectoare
EMT type 3	echipă medicală de urgență de tip 3
emergency medical team type 3	echipă medicală de urgență de tip 3
AMR	rezistență la antimicrobiene
antimicrobial resistance	rezistență la antimicrobiene
notifiable disease	boală cu declarare obligatorie
compulsorily notifiable disease	boală cu declarare obligatorie
reportable disease	boală cu declarare obligatorie
bottle-nose dolphin	delfinul cu bot gros|delfinul cu bot de sticlă|afalin
bottlenosed dolphin	delfinul cu bot gros|delfinul cu bot de sticlă|afalin
bottlenose dolphin	delfinul cu bot gros|delfinul cu bot de sticlă|afalin
black eschar	escară neagră
COPD	bronhopneumopatia cronică obstructivă|BPOC
chronic obstructive pulmonary disease	bronhopneumopatia cronică obstructivă|BPOC
chronic obstructive lung disease	bronhopneumopatia cronică obstructivă|BPOC
COLD	bronhopneumopatia cronică obstructivă|BPOC
biological substance	substanță biologică
deformity	diformitate
poison control centre	centru toxicologic
ante-mortem veterinary inspection	inspecție ante mortem
ante-mortem inspection	inspecție ante mortem
pre-slaughter inspection	inspecție ante mortem
bio-equivalence	bioechivalență
bioequivalence	bioechivalență
Executive Agency for Health and Consumers	Agenția Executivă pentru Consumatori, Sănătate și Alimente|Chafea|Agenția Executivă pentru Consumatori, Sănătate, Agricultură și Alimente|Agenția Executivă pentru Programul de Sănătate Publică|PHEA|Agenția Executivă pentru Sănătate și Consumatori|EAHC
EAHC	Agenția Executivă pentru Consumatori, Sănătate și Alimente|Chafea|Agenția Executivă pentru Consumatori, Sănătate, Agricultură și Alimente|Agenția Executivă pentru Programul de Sănătate Publică|PHEA|Agenția Executivă pentru Sănătate și Consumatori|EAHC
Consumers, Health and Food Executive Agency	Agenția Executivă pentru Consumatori, Sănătate și Alimente|Chafea|Agenția Executivă pentru Consumatori, Sănătate, Agricultură și Alimente|Agenția Executivă pentru Programul de Sănătate Publică|PHEA|Agenția Executivă pentru Sănătate și Consumatori|EAHC
Chafea	Agenția Executivă pentru Consumatori, Sănătate și Alimente|Chafea|Agenția Executivă pentru Consumatori, Sănătate, Agricultură și Alimente|Agenția Executivă pentru Programul de Sănătate Publică|PHEA|Agenția Executivă pentru Sănătate și Consumatori|EAHC
Executive Agency for the Public Health Programme	Agenția Executivă pentru Consumatori, Sănătate și Alimente|Chafea|Agenția Executivă pentru Consumatori, Sănătate, Agricultură și Alimente|Agenția Executivă pentru Programul de Sănătate Publică|PHEA|Agenția Executivă pentru Sănătate și Consumatori|EAHC
PHEA	Agenția Executivă pentru Consumatori, Sănătate și Alimente|Chafea|Agenția Executivă pentru Consumatori, Sănătate, Agricultură și Alimente|Agenția Executivă pentru Programul de Sănătate Publică|PHEA|Agenția Executivă pentru Sănătate și Consumatori|EAHC
Consumers, Health, Agriculture and Food Executive Agency	Agenția Executivă pentru Consumatori, Sănătate și Alimente|Chafea|Agenția Executivă pentru Consumatori, Sănătate, Agricultură și Alimente|Agenția Executivă pentru Programul de Sănătate Publică|PHEA|Agenția Executivă pentru Sănătate și Consumatori|EAHC
SI	indice de stimulare
stimulation index	indice de stimulare
common source epidemic	epidemie din sursă comună
podophyllum	Podophylum peltatum
neuropathy	neuropatie
preventative measure	măsură preventivă
persistent virus	virus circulant
circulative virus	virus circulant
therapeutic treatment	tratament terapeutic
quinolone	chinolonă
fever	febră
pyrexia	febră
other kept ungulates	alte ungulate deținute
forest ecosystem	ecosistem forestier
xanthine oxidase inhibitor	inhibitor de xantinoxidază
silent hypoxia	hipoxie silențioasă
happy hypoxia	hipoxie silențioasă
posterior root fiber	fibră a rădăcinii posterioare
dorsal root fibre	fibră a rădăcinii posterioare
IGRA	test cu interferon gamma
interferon-gamma release assay	test cu interferon gamma
gamma-interferon assay	test cu interferon gamma
gamma interferon test	test cu interferon gamma
CVMP	Comitetul pentru medicamente de uz veterinar
Committee for Medicinal Products for Veterinary Use	Comitetul pentru medicamente de uz veterinar
anticodon	anticodon
AZA	azaspiracid
azaspiracid	azaspiracid
intense pulsed light	lumină intens pulsată|IPL
IPL	lumină intens pulsată|IPL
cocoa	cacao
3-phenoxybenzyl 2,2-dimethyl-3-(2-methylprop-1-en-1-yl)cyclopropanecarboxylate	fenotrin
phenothrin	fenotrin
herbal preparation	preparat din plante
inbreeding	consangvinizare
diarrhoeal disease	boală diareică
diarrheal disease	boală diareică
E765	narazin
narasin	narazin
heart valve	valvă cardiacă
mHealth	asistență medicală prin tehnologie mobilă|m-Sănătate
mobile health	asistență medicală prin tehnologie mobilă|m-Sănătate
sinusitis	sinuzită
probiotic substance	probiotic
probiotic	probiotic
health service	serviciu de sănătate
health care service	serviciu de sănătate
variation	modificare|modificare a condițiilor unei autorizații de introducere pe piață
variation to the terms of a marketing authorisation	modificare|modificare a condițiilor unei autorizații de introducere pe piață
World Health Summit	Reuniunea mondială la nivel înalt privind sănătatea
Farm to Fork Strategy	Strategia „De la fermă la consumator”
interferon gamma	interferon gamma
gamma interferon	interferon gamma
INF-γ	interferon gamma
Codex Alimentarius Commission	Comisia Codex Alimentarius
idiopathic environmental intolerance	intoleranță idiopatică ambientală
IEI	intoleranță idiopatică ambientală
GABA-like substance	substanță GABA-like
optical pachymeter	pachimetru cornean
point prevalence	prevalență instantanee|prevalență de moment|prevalență punctuală
aseptic procedure	procedură aseptică
reversion to virulence	reversie la virulență
zoonotic pathogen spillover	transmitere zoonotică
zoonotic spillover	transmitere zoonotică
spillover	transmitere zoonotică
meningomyelocele	mielocel|mielomeningocel
myelomeningocele	mielocel|mielomeningocel
specific target organ toxicity	toxicitate asupra unui organ țintă specific|toxicitate specifică asupra unui organ ţintă|STOT|toxicitate asupra unui organ ţintă specific
STOT	toxicitate asupra unui organ țintă specific|toxicitate specifică asupra unui organ ţintă|STOT|toxicitate asupra unui organ ţintă specific
European Working Group for Legionella Infections	Grupul european de lucru pentru infecțiile cu Legionella
EWGLI	Grupul european de lucru pentru infecțiile cu Legionella
to break an emulsion	sparge (a) o emulsie
sensitiser	substanță sensibilizantă
European Environment and Health Action Plan	Planul de acțiune european pentru mediu și sănătate
corrosivity	corozivitate
basic reproductive ratio	rată de reproducere de bază
basic reproductive rate	rată de reproducere de bază
basic reproduction number	rată de reproducere de bază
single GM event	eveniment de transformare
single-trait event	eveniment de transformare
single transformation event	eveniment de transformare
transformation event	eveniment de transformare
health revision risk	risc de revizuire în asigurarea de sănătate
World AIDS Day	Ziua Mondială a Luptei împotriva SIDA
crown gall disease	cancer bacterian
inhalation study	studiu de inhalare
mediastinitis	mediastinită
comorbidity	comorbiditate
co-morbidity	comorbiditate
grasshoppers	lăcuste|acridide
Acrididae	lăcuste|acridide
short-horned grasshoppers	lăcuste|acridide
outpatient	pacient ambulatoriu
ornithine decarboxylase	ornitin decarboxilază
symplastic translocation	translocare simplastică
basipetal translocation	translocare simplastică
α-adrenoceptor agonist	agonist alfa|α-agonist
alpha-adrenoceptor agonist	agonist alfa|α-agonist
α-agonist	agonist alfa|α-agonist
alpha-agonist	agonist alfa|α-agonist
non-persistent transmission	transmitere nepersistentă
stylet-borne transmission	transmitere nepersistentă
clinical evidence	dovadă clinică
chemical contamination	contaminare chimică
rectus abdominis muscle	mușchi drept abdominal
paroxysm of coughing	tuse paroxistică
paroxysm of cough	tuse paroxistică
paroxysmal coughing	tuse paroxistică
sponsor	sponsor
clinical trial sponsor	sponsor
adverse event	eveniment advers
AE	eveniment advers
infection	infectare
blood-borne disease	boală cu transmitere hematogenă
marked pain	durere marcată
IVDU	consumator de droguri injectabile
intravenous drug user	consumator de droguri injectabile
IV drug user	consumator de droguri injectabile
IVDA	consumator de droguri injectabile
intravenous drug abuser	consumator de droguri injectabile
State of Preparedness Report	raport anual privind stadiul pregătirii
delayed toxic effect	efect toxic întârziat
delayed occurrence of toxic effect	efect toxic întârziat
nonselective pre-enrichment	preîmbogățire neselectivă
primary enrichment	preîmbogățire neselectivă
non-selective pre-enrichment	preîmbogățire neselectivă
preenrichment	preîmbogățire neselectivă
non-selective enrichment	preîmbogățire neselectivă
Grandidier's Baobab	<i>Adansonia grandidieri</i>|baobabul lui Grandidier
sand steenbras	pagel dungat|mormir|doradă marmorată
striped seabream	pagel dungat|mormir|doradă marmorată
EDP	agent patogen deosebit de periculos|agent patogen foarte periculos
emerging and dangerous pathogens	agent patogen deosebit de periculos|agent patogen foarte periculos
especially dangerous pathogens	agent patogen deosebit de periculos|agent patogen foarte periculos
LPLD	deficit familial de proteinlipază|DLPL
LPL-deficiency	deficit familial de proteinlipază|DLPL
familial lipoprotein lipase deficiency	deficit familial de proteinlipază|DLPL
FLLD	deficit familial de proteinlipază|DLPL
lipoprotein lipase deficiency	deficit familial de proteinlipază|DLPL
self-swabbing kit	kit pentru autotestare prin recoltare cu tampon nazal
otitis media	otită medie
OM	otită medie
middle ear infection	otită medie
tetrazepam	tetrazepam
allergy	alergie
African cherry	Prunus africana
HEPA Europe	HEPA Europa|Rețeaua europeană pentru promovarea activității fizice benefice pentru sănătate
European network for the promotion of health-enhancing physical activity	HEPA Europa|Rețeaua europeană pentru promovarea activității fizice benefice pentru sănătate
medical care	asistență medicală
nutrition labelling	etichetare nutrițională
vector-borne disease	boală cu transmitere prin vectori
cytoplasmic grain count	număr de granule citoplasmatice
CG count	număr de granule citoplasmatice
index case	caz index
index patient	caz index
patient zero	caz index
party zero	caz index
generic substitution	substituție generică
multiple deprivation	deprivare multiplă
S-protein	proteină S|spicul glicoproteic|proteină virală de suprafață
viral spike protein	proteină S|spicul glicoproteic|proteină virală de suprafață
spike glycoprotein	proteină S|spicul glicoproteic|proteină virală de suprafață
spike protein	proteină S|spicul glicoproteic|proteină virală de suprafață
clinical performance	performanță clinică
bacteraemic pneumonia	pneumonie bacteriemică
Poison Centre Notification portal	portal pentru notificarea centrelor de informare toxicologică|portal PCN
PCN portal	portal pentru notificarea centrelor de informare toxicologică|portal PCN
multilocus sequence typing	tipizare MLST
MLST	tipizare MLST
animal health	sănătate animală
Clinical Trials Coordination and Advisory Group	CTAG|Grupul consultativ și de coordonare a trialurilor clinice
CTAG	CTAG|Grupul consultativ și de coordonare a trialurilor clinice
oedema	edem
amino acid sequence	secvență de aminoacizi
hymen repair	himenoplastie
hymenoplasty	himenoplastie
hymen restoration surgery	himenoplastie
Western blotting	Western blot
Western blot	Western blot
plaice-fluke	cambulă de Baltica
hen fish	cambulă de Baltica
European plaice	cambulă de Baltica
plaice	cambulă de Baltica
gram stain	colorația Gram
